timestamp,event,event2,gluc_mmol_L,kh_g,Dauer (hh:mm:ss),delta_time_s
2025-12-11 11:21:22,EGV,,5.7,,,40882.0
2025-12-11 11:26:22,EGV,,5.6,,,41182.0
2025-12-11 11:31:22,EGV,,5.6,,,41482.0
2025-12-11 11:36:22,EGV,,5.7,,,41782.0
2025-12-11 11:41:22,EGV,,5.7,,,42082.0
2025-12-11 11:46:22,EGV,,5.7,,,42382.0
2025-12-11 11:51:22,EGV,,5.8,,,42682.0
2025-12-11 11:56:22,EGV,,5.7,,,42982.0
2025-12-11 12:01:22,EGV,,5.8,,,43282.0
2025-12-11 12:06:21,EGV,,5.7,,,43581.0
2025-12-11 12:11:21,EGV,,5.6,,,43881.0
2025-12-11 12:16:22,EGV,,5.5,,,44182.0
2025-12-11 12:21:22,EGV,,5.4,,,44482.0
2025-12-11 12:26:22,EGV,,5.4,,,44782.0
2025-12-11 12:31:22,EGV,,5.5,,,45082.0
2025-12-11 12:36:23,EGV,,5.5,,,45383.0
2025-12-11 12:41:22,EGV,,5.5,,,45682.0
2025-12-11 12:46:22,EGV,,5.6,,,45982.0
2025-12-11 12:51:21,EGV,,5.8,,,46281.0
2025-12-11 12:56:22,EGV,,5.9,,,46582.0
2025-12-11 13:01:21,EGV,,6.0,,,46881.0
2025-12-11 13:06:22,EGV,,6.2,,,47182.0
2025-12-11 13:11:22,EGV,,6.2,,,47482.0
2025-12-11 13:16:21,EGV,,6.2,,,47781.0
2025-12-11 13:21:22,EGV,,6.4,,,48082.0
2025-12-11 13:26:21,EGV,,6.6,,,48381.0
2025-12-11 13:31:22,EGV,,6.8,,,48682.0
2025-12-11 13:36:22,EGV,,7.0,,,48982.0
2025-12-11 13:41:21,EGV,,7.2,,,49281.0
2025-12-11 13:46:21,EGV,,7.1,,,49581.0
2025-12-11 13:51:22,EGV,,7.0,,,49882.0
2025-12-11 13:56:22,EGV,,7.0,,,50182.0
2025-12-11 14:01:22,EGV,,6.9,,,50482.0
2025-12-11 14:06:22,EGV,,6.8,,,50782.0
2025-12-11 14:11:22,EGV,,6.5,,,51082.0
2025-12-11 14:16:22,EGV,,6.3,,,51382.0
2025-12-11 14:21:22,EGV,,6.3,,,51682.0
2025-12-11 14:26:22,EGV,,6.3,,,51982.0
2025-12-11 14:31:21,EGV,,6.2,,,52281.0
2025-12-11 14:36:22,EGV,,6.2,,,52582.0
2025-12-11 14:41:23,EGV,,6.3,,,52883.0
2025-12-11 14:46:22,EGV,,6.3,,,53182.0
2025-12-11 14:51:21,EGV,,6.2,,,53481.0
2025-12-11 14:56:22,EGV,,6.2,,,53782.0
2025-12-11 15:01:21,EGV,,6.3,,,54081.0
2025-12-11 15:06:22,EGV,,6.5,,,54382.0
2025-12-11 15:11:21,EGV,,6.6,,,54681.0
2025-12-11 15:16:21,EGV,,6.4,,,54981.0
2025-12-11 15:21:21,EGV,,6.6,,,55281.0
2025-12-11 15:26:22,EGV,,6.7,,,55582.0
2025-12-11 15:31:21,EGV,,6.7,,,55881.0
2025-12-11 15:36:21,EGV,,6.8,,,56181.0
2025-12-11 15:41:22,EGV,,6.6,,,56482.0
2025-12-11 15:46:22,EGV,,6.6,,,56782.0
2025-12-11 15:51:22,EGV,,6.4,,,57082.0
2025-12-11 15:56:22,EGV,,6.3,,,57382.0
2025-12-11 16:01:21,EGV,,6.3,,,57681.0
2025-12-11 16:06:22,EGV,,6.2,,,57982.0
2025-12-11 16:11:22,EGV,,5.9,,,58282.0
2025-12-11 16:16:21,EGV,,5.9,,,58581.0
2025-12-11 16:21:22,EGV,,5.9,,,58882.0
2025-12-11 16:26:21,EGV,,5.9,,,59181.0
2025-12-11 16:31:22,EGV,,5.8,,,59482.0
2025-12-11 16:36:21,EGV,,5.4,,,59781.0
2025-12-11 16:41:22,EGV,,5.5,,,60082.0
2025-12-11 16:46:23,EGV,,5.5,,,60383.0
2025-12-11 16:51:21,EGV,,5.5,,,60681.0
2025-12-11 16:56:22,EGV,,5.5,,,60982.0
2025-12-11 17:01:21,EGV,,5.5,,,61281.0
2025-12-11 17:06:22,EGV,,5.5,,,61582.0
2025-12-11 17:11:21,EGV,,5.5,,,61881.0
2025-12-11 17:16:22,EGV,,5.5,,,62182.0
2025-12-11 17:21:22,EGV,,5.5,,,62482.0
2025-12-11 17:26:21,EGV,,5.5,,,62781.0
2025-12-11 17:31:22,EGV,,5.5,,,63082.0
2025-12-11 17:36:22,EGV,,5.5,,,63382.0
2025-12-11 17:41:21,EGV,,5.5,,,63681.0
2025-12-11 17:46:22,EGV,,5.5,,,63982.0
2025-12-11 17:51:22,EGV,,5.5,,,64282.0
2025-12-11 17:56:21,EGV,,5.4,,,64581.0
2025-12-11 18:01:21,EGV,,5.5,,,64881.0
2025-12-11 18:06:22,EGV,,5.5,,,65182.0
2025-12-11 18:11:21,EGV,,5.5,,,65481.0
2025-12-11 18:16:22,EGV,,5.5,,,65782.0
2025-12-11 18:21:22,EGV,,5.5,,,66082.0
2025-12-11 18:26:21,EGV,,5.7,,,66381.0
2025-12-11 18:31:21,EGV,,5.7,,,66681.0
2025-12-11 18:36:22,EGV,,5.7,,,66982.0
2025-12-11 18:41:22,EGV,,5.5,,,67282.0
2025-12-11 18:46:23,EGV,,5.5,,,67583.0
2025-12-11 18:51:21,EGV,,5.9,,,67881.0
2025-12-11 18:56:22,EGV,,5.9,,,68182.0
2025-12-11 19:01:22,EGV,,6.3,,,68482.0
2025-12-11 19:06:22,EGV,,6.5,,,68782.0
2025-12-11 19:11:21,EGV,,6.8,,,69081.0
2025-12-11 19:16:21,EGV,,6.8,,,69381.0
2025-12-11 19:21:21,EGV,,6.9,,,69681.0
2025-12-11 19:26:21,EGV,,6.9,,,69981.0
2025-12-11 19:31:21,EGV,,6.9,,,70281.0
2025-12-11 19:36:22,EGV,,7.0,,,70582.0
2025-12-11 19:41:21,EGV,,7.0,,,70881.0
2025-12-11 19:46:21,EGV,,7.0,,,71181.0
2025-12-11 19:51:21,EGV,,7.2,,,71481.0
2025-12-11 19:56:21,EGV,,7.3,,,71781.0
2025-12-11 20:01:22,EGV,,7.0,,,72082.0
2025-12-11 20:06:22,EGV,,6.5,,,72382.0
2025-12-11 20:11:22,EGV,,6.6,,,72682.0
2025-12-11 20:16:21,EGV,,6.3,,,72981.0
2025-12-11 20:21:21,EGV,,6.1,,,73281.0
2025-12-11 20:26:21,EGV,,5.8,,,73581.0
2025-12-11 20:31:21,EGV,,5.7,,,73881.0
2025-12-11 20:36:21,EGV,,5.8,,,74181.0
2025-12-11 20:41:22,EGV,,5.7,,,74482.0
2025-12-11 20:46:21,EGV,,5.7,,,74781.0
2025-12-11 20:51:23,EGV,,5.7,,,75083.0
2025-12-11 20:56:21,EGV,,5.9,,,75381.0
2025-12-11 21:01:22,EGV,,5.8,,,75682.0
2025-12-11 21:06:21,EGV,,5.9,,,75981.0
2025-12-11 21:11:21,EGV,,6.1,,,76281.0
2025-12-11 21:16:22,EGV,,6.1,,,76582.0
2025-12-11 21:21:21,EGV,,5.9,,,76881.0
2025-12-11 21:26:21,EGV,,6.0,,,77181.0
2025-12-11 21:31:21,EGV,,5.9,,,77481.0
2025-12-11 21:36:21,EGV,,5.8,,,77781.0
2025-12-11 21:41:22,EGV,,5.7,,,78082.0
2025-12-11 21:46:21,EGV,,5.7,,,78381.0
2025-12-11 21:51:21,EGV,,5.5,,,78681.0
2025-12-11 21:56:21,EGV,,5.5,,,78981.0
2025-12-11 22:01:21,EGV,,5.3,,,79281.0
2025-12-11 22:06:21,EGV,,5.4,,,79581.0
2025-12-11 22:11:21,EGV,,5.5,,,79881.0
2025-12-11 22:16:21,EGV,,5.5,,,80181.0
2025-12-11 22:21:21,EGV,,5.6,,,80481.0
2025-12-11 22:26:21,EGV,,5.4,,,80781.0
2025-12-11 22:31:21,EGV,,5.5,,,81081.0
2025-12-11 22:36:21,EGV,,5.4,,,81381.0
2025-12-11 22:41:21,EGV,,5.5,,,81681.0
2025-12-11 22:46:21,EGV,,5.7,,,81981.0
2025-12-11 22:51:22,EGV,,6.0,,,82282.0
2025-12-11 22:56:21,EGV,,5.8,,,82581.0
2025-12-11 23:01:21,EGV,,5.6,,,82881.0
2025-12-11 23:06:21,EGV,,5.6,,,83181.0
2025-12-11 23:11:21,EGV,,5.7,,,83481.0
2025-12-11 23:16:21,EGV,,5.7,,,83781.0
2025-12-11 23:21:21,EGV,,5.7,,,84081.0
2025-12-11 23:26:21,EGV,,5.8,,,84381.0
2025-12-11 23:31:21,EGV,,5.8,,,84681.0
2025-12-11 23:36:21,EGV,,5.6,,,84981.0
2025-12-11 23:41:21,EGV,,5.6,,,85281.0
2025-12-11 23:46:21,EGV,,5.5,,,85581.0
2025-12-11 23:51:21,EGV,,5.5,,,85881.0
2025-12-11 23:56:21,EGV,,5.5,,,86181.0
2025-12-12 00:01:21,EGV,,5.6,,,81.0
2025-12-12 00:06:21,EGV,,5.7,,,381.0
2025-12-12 00:11:21,EGV,,5.4,,,681.0
2025-12-12 00:16:21,EGV,,5.5,,,981.0
2025-12-12 00:21:21,EGV,,5.8,,,1281.0
2025-12-12 00:26:21,EGV,,5.8,,,1581.0
2025-12-12 00:31:21,EGV,,5.8,,,1881.0
2025-12-12 00:36:21,EGV,,5.8,,,2181.0
2025-12-12 00:41:21,EGV,,5.8,,,2481.0
2025-12-12 00:46:21,EGV,,5.8,,,2781.0
2025-12-12 00:51:22,EGV,,5.7,,,3082.0
2025-12-12 00:56:21,EGV,,5.7,,,3381.0
2025-12-12 01:01:21,EGV,,5.7,,,3681.0
2025-12-12 01:06:21,EGV,,5.7,,,3981.0
2025-12-12 01:11:20,EGV,,5.5,,,4280.0
2025-12-12 01:16:21,EGV,,5.5,,,4581.0
2025-12-12 01:21:21,EGV,,5.5,,,4881.0
2025-12-12 01:26:20,EGV,,5.5,,,5180.0
2025-12-12 01:31:21,EGV,,5.4,,,5481.0
2025-12-12 01:36:21,EGV,,5.5,,,5781.0
2025-12-12 01:41:21,EGV,,5.5,,,6081.0
2025-12-12 01:46:21,EGV,,5.5,,,6381.0
2025-12-12 01:51:20,EGV,,5.3,,,6680.0
2025-12-12 01:56:21,EGV,,5.4,,,6981.0
2025-12-12 02:01:21,EGV,,5.4,,,7281.0
2025-12-12 02:06:21,EGV,,5.3,,,7581.0
2025-12-12 02:11:20,EGV,,5.4,,,7880.0
2025-12-12 02:16:21,EGV,,5.4,,,8181.0
2025-12-12 02:21:21,EGV,,5.3,,,8481.0
2025-12-12 02:26:20,EGV,,5.4,,,8780.0
2025-12-12 02:31:21,EGV,,5.4,,,9081.0
2025-12-12 02:36:21,EGV,,5.4,,,9381.0
2025-12-12 02:41:20,EGV,,5.4,,,9680.0
2025-12-12 02:46:21,EGV,,5.4,,,9981.0
2025-12-12 02:51:21,EGV,,5.3,,,10281.0
2025-12-12 02:56:22,EGV,,5.3,,,10582.0
2025-12-12 03:01:21,EGV,,5.2,,,10881.0
2025-12-12 03:06:21,EGV,,5.0,,,11181.0
2025-12-12 03:11:21,EGV,,5.2,,,11481.0
2025-12-12 03:16:21,EGV,,5.4,,,11781.0
2025-12-12 03:21:20,EGV,,5.4,,,12080.0
2025-12-12 03:26:21,EGV,,5.4,,,12381.0
2025-12-12 03:31:20,EGV,,5.4,,,12680.0
2025-12-12 03:36:21,EGV,,5.4,,,12981.0
2025-12-12 03:41:21,EGV,,5.4,,,13281.0
2025-12-12 03:46:21,EGV,,5.5,,,13581.0
2025-12-12 03:51:20,EGV,,5.5,,,13880.0
2025-12-12 03:56:21,EGV,,5.4,,,14181.0
2025-12-12 04:01:21,EGV,,5.5,,,14481.0
2025-12-12 04:06:20,EGV,,5.3,,,14780.0
2025-12-12 04:11:20,EGV,,5.2,,,15080.0
2025-12-12 04:16:21,EGV,,5.3,,,15381.0
2025-12-12 04:21:21,EGV,,5.5,,,15681.0
2025-12-12 04:26:21,EGV,,5.7,,,15981.0
2025-12-12 04:31:20,EGV,,5.7,,,16280.0
2025-12-12 04:36:21,EGV,,5.5,,,16581.0
2025-12-12 04:41:21,EGV,,5.4,,,16881.0
2025-12-12 04:46:20,EGV,,5.6,,,17180.0
2025-12-12 04:51:21,EGV,,5.7,,,17481.0
2025-12-12 04:56:21,EGV,,5.8,,,17781.0
2025-12-12 05:01:21,EGV,,5.7,,,18081.0
2025-12-12 05:06:21,EGV,,5.6,,,18381.0
2025-12-12 05:11:20,EGV,,5.5,,,18680.0
2025-12-12 05:16:21,EGV,,5.2,,,18981.0
2025-12-12 05:21:20,EGV,,5.4,,,19280.0
2025-12-12 05:26:20,EGV,,5.4,,,19580.0
2025-12-12 05:31:21,EGV,,5.7,,,19881.0
2025-12-12 05:36:20,EGV,,5.7,,,20180.0
2025-12-12 05:41:20,EGV,,5.6,,,20480.0
2025-12-12 05:46:21,EGV,,5.6,,,20781.0
2025-12-12 05:51:20,EGV,,5.5,,,21080.0
2025-12-12 05:56:20,EGV,,5.4,,,21380.0
2025-12-12 06:01:20,EGV,,5.4,,,21680.0
2025-12-12 06:06:21,EGV,,5.5,,,21981.0
2025-12-12 06:11:21,EGV,,5.5,,,22281.0
2025-12-12 06:16:20,EGV,,5.3,,,22580.0
2025-12-12 06:21:21,EGV,,5.2,,,22881.0
2025-12-12 06:26:21,EGV,,5.0,,,23181.0
2025-12-12 06:31:20,EGV,,5.2,,,23480.0
2025-12-12 06:36:20,EGV,,5.2,,,23780.0
2025-12-12 06:41:21,EGV,,5.3,,,24081.0
2025-12-12 06:46:20,EGV,,5.3,,,24380.0
2025-12-12 06:51:20,EGV,,5.3,,,24680.0
2025-12-12 06:56:21,EGV,,5.3,,,24981.0
2025-12-12 07:01:22,EGV,,5.4,,,25282.0
2025-12-12 07:06:21,EGV,,5.5,,,25581.0
2025-12-12 07:11:20,EGV,,5.4,,,25880.0
2025-12-12 07:16:20,EGV,,5.4,,,26180.0
2025-12-12 07:21:20,EGV,,5.4,,,26480.0
2025-12-12 07:26:21,EGV,,5.4,,,26781.0
2025-12-12 07:31:20,EGV,,5.6,,,27080.0
2025-12-12 07:36:20,EGV,,5.6,,,27380.0
2025-12-12 07:41:20,EGV,,5.7,,,27680.0
2025-12-12 07:46:21,EGV,,5.7,,,27981.0
2025-12-12 07:51:21,EGV,,5.7,,,28281.0
2025-12-12 07:56:20,EGV,,5.5,,,28580.0
2025-12-12 08:01:20,EGV,,5.4,,,28880.0
2025-12-12 08:06:21,EGV,,5.4,,,29181.0
2025-12-12 08:11:21,EGV,,5.4,,,29481.0
2025-12-12 08:16:20,EGV,,5.5,,,29780.0
2025-12-12 08:21:21,EGV,,5.7,,,30081.0
2025-12-12 08:26:20,EGV,,5.6,,,30380.0
2025-12-12 08:31:20,EGV,,5.5,,,30680.0
2025-12-12 08:36:20,EGV,,5.4,,,30980.0
2025-12-12 08:41:20,EGV,,5.5,,,31280.0
2025-12-12 08:46:20,EGV,,5.5,,,31580.0
2025-12-12 08:51:20,EGV,,5.6,,,31880.0
2025-12-12 08:56:20,EGV,,5.9,,,32180.0
2025-12-12 09:01:23,EGV,,6.3,,,32483.0
2025-12-12 09:06:23,EGV,,6.5,,,32783.0
2025-12-12 09:11:23,EGV,,6.8,,,33083.0
2025-12-12 09:16:23,EGV,,7.1,,,33383.0
2025-12-12 09:21:20,EGV,,7.0,,,33680.0
2025-12-12 09:26:20,EGV,,6.9,,,33980.0
2025-12-12 09:31:20,EGV,,6.7,,,34280.0
2025-12-12 09:36:20,EGV,,6.5,,,34580.0
2025-12-12 09:41:20,EGV,,6.4,,,34880.0
2025-12-12 09:46:20,EGV,,6.2,,,35180.0
2025-12-12 09:51:21,EGV,,6.0,,,35481.0
2025-12-12 09:56:21,EGV,,5.8,,,35781.0
2025-12-12 10:01:21,EGV,,5.7,,,36081.0
2025-12-12 10:06:20,EGV,,5.6,,,36380.0
2025-12-12 10:11:21,EGV,,5.7,,,36681.0
2025-12-12 10:16:20,EGV,,5.8,,,36980.0
2025-12-12 10:21:20,EGV,,5.8,,,37280.0
2025-12-12 10:26:21,EGV,,5.8,,,37581.0
2025-12-12 10:31:21,EGV,,5.9,,,37881.0
2025-12-12 10:36:20,EGV,,5.9,,,38180.0
2025-12-12 10:41:20,EGV,,6.0,,,38480.0
2025-12-12 10:46:20,EGV,,5.9,,,38780.0
2025-12-12 10:51:20,EGV,,5.9,,,39080.0
2025-12-12 10:56:20,EGV,,5.9,,,39380.0
2025-12-12 11:01:20,EGV,,5.9,,,39680.0
2025-12-12 11:06:20,EGV,,5.9,,,39980.0
2025-12-12 11:11:20,EGV,,5.9,,,40280.0
2025-12-12 11:16:21,EGV,,5.8,,,40581.0
2025-12-12 11:21:21,EGV,,5.9,,,40881.0
2025-12-12 11:26:20,EGV,,5.9,,,41180.0
2025-12-12 11:31:20,EGV,,5.9,,,41480.0
2025-12-12 11:36:20,EGV,,5.8,,,41780.0
2025-12-12 11:41:20,EGV,,5.8,,,42080.0
2025-12-12 11:46:20,EGV,,5.8,,,42380.0
2025-12-12 11:51:20,EGV,,5.8,,,42680.0
2025-12-12 11:56:20,EGV,,5.8,,,42980.0
2025-12-12 12:01:20,EGV,,5.8,,,43280.0
2025-12-12 12:06:20,EGV,,5.8,,,43580.0
2025-12-12 12:11:20,EGV,,5.7,,,43880.0
2025-12-12 12:16:20,EGV,,5.7,,,44180.0
2025-12-12 12:21:20,EGV,,5.8,,,44480.0
2025-12-12 12:26:20,EGV,,5.7,,,44780.0
2025-12-12 12:31:20,EGV,,5.7,,,45080.0
2025-12-12 12:36:20,EGV,,5.7,,,45380.0
2025-12-12 12:41:20,EGV,,5.7,,,45680.0
2025-12-12 12:46:20,EGV,,5.8,,,45980.0
2025-12-12 12:51:20,EGV,,5.8,,,46280.0
2025-12-12 12:56:20,EGV,,5.8,,,46580.0
2025-12-12 13:01:20,EGV,,5.8,,,46880.0
2025-12-12 13:06:20,EGV,,5.9,,,47180.0
2025-12-12 13:11:20,EGV,,5.9,,,47480.0
2025-12-12 13:16:20,EGV,,5.9,,,47780.0
2025-12-12 13:21:21,EGV,,5.9,,,48081.0
2025-12-12 13:26:20,EGV,,5.8,,,48380.0
2025-12-12 13:31:20,EGV,,5.7,,,48680.0
2025-12-12 13:36:20,EGV,,5.7,,,48980.0
2025-12-12 13:41:20,EGV,,5.8,,,49280.0
2025-12-12 13:46:20,EGV,,5.9,,,49580.0
2025-12-12 13:51:19,EGV,,5.7,,,49879.0
2025-12-12 13:56:20,EGV,,5.7,,,50180.0
2025-12-12 14:01:20,EGV,,5.7,,,50480.0
2025-12-12 14:06:20,EGV,,5.7,,,50780.0
2025-12-12 14:11:20,EGV,,5.8,,,51080.0
2025-12-12 14:16:20,EGV,,5.9,,,51380.0
2025-12-12 14:21:20,EGV,,5.9,,,51680.0
2025-12-12 14:26:19,EGV,,6.0,,,51979.0
2025-12-12 14:31:20,EGV,,6.5,,,52280.0
2025-12-12 14:36:20,EGV,,7.0,,,52580.0
2025-12-12 14:41:20,EGV,,7.0,,,52880.0
2025-12-12 14:46:20,EGV,,6.9,,,53180.0
2025-12-12 14:51:20,EGV,,6.9,,,53480.0
2025-12-12 14:56:20,EGV,,6.9,,,53780.0
2025-12-12 15:01:20,EGV,,6.8,,,54080.0
2025-12-12 15:06:19,EGV,,6.8,,,54379.0
2025-12-12 15:11:20,EGV,,6.9,,,54680.0
2025-12-12 15:16:19,EGV,,7.3,,,54979.0
2025-12-12 15:21:19,EGV,,7.3,,,55279.0
2025-12-12 15:26:21,EGV,,7.4,,,55581.0
2025-12-12 15:31:19,EGV,,7.2,,,55879.0
2025-12-12 15:36:19,EGV,,6.9,,,56179.0
2025-12-12 15:41:19,EGV,,6.8,,,56479.0
2025-12-12 15:46:20,EGV,,6.8,,,56780.0
2025-12-12 15:51:20,EGV,,6.7,,,57080.0
2025-12-12 15:56:20,EGV,,6.5,,,57380.0
2025-12-12 16:01:20,EGV,,6.3,,,57680.0
2025-12-12 16:06:20,EGV,,6.0,,,57980.0
2025-12-12 16:11:20,EGV,,5.9,,,58280.0
2025-12-12 16:16:19,EGV,,5.8,,,58579.0
2025-12-12 16:21:20,EGV,,5.7,,,58880.0
2025-12-12 16:26:20,EGV,,5.5,,,59180.0
2025-12-12 16:31:19,EGV,,5.4,,,59479.0
2025-12-12 16:36:20,EGV,,5.4,,,59780.0
2025-12-12 16:41:20,EGV,,5.5,,,60080.0
2025-12-12 16:46:20,EGV,,5.5,,,60380.0
2025-12-12 16:51:20,EGV,,5.6,,,60680.0
2025-12-12 16:56:20,EGV,,5.5,,,60980.0
2025-12-12 17:01:19,EGV,,5.5,,,61279.0
2025-12-12 17:06:19,EGV,,5.5,,,61579.0
2025-12-12 17:11:20,EGV,,5.5,,,61880.0
2025-12-12 17:16:19,EGV,,5.5,,,62179.0
2025-12-12 17:21:19,EGV,,5.5,,,62479.0
2025-12-12 17:26:22,EGV,,5.5,,,62782.0
2025-12-12 17:31:19,EGV,,5.4,,,63079.0
2025-12-12 17:36:20,EGV,,5.3,,,63380.0
2025-12-12 17:41:20,EGV,,5.2,,,63680.0
2025-12-12 17:46:19,EGV,,5.2,,,63979.0
2025-12-12 17:51:20,EGV,,5.3,,,64280.0
2025-12-12 17:56:20,EGV,,5.2,,,64580.0
2025-12-12 18:01:20,EGV,,5.3,,,64880.0
2025-12-12 18:06:19,EGV,,5.2,,,65179.0
2025-12-12 18:11:20,EGV,,5.3,,,65480.0
2025-12-12 18:16:20,EGV,,5.3,,,65780.0
2025-12-12 18:21:19,EGV,,5.2,,,66079.0
2025-12-12 18:26:19,EGV,,5.2,,,66379.0
2025-12-12 18:31:20,EGV,,5.2,,,66680.0
2025-12-12 18:36:19,EGV,,5.5,,,66979.0
2025-12-12 18:41:19,EGV,,5.7,,,67279.0
2025-12-12 18:46:20,EGV,,5.7,,,67580.0
2025-12-12 18:51:19,EGV,,5.8,,,67879.0
2025-12-12 18:56:19,EGV,,5.7,,,68179.0
2025-12-12 19:01:19,EGV,,5.7,,,68479.0
2025-12-12 19:06:19,EGV,,5.6,,,68779.0
2025-12-12 19:11:20,EGV,,5.5,,,69080.0
2025-12-12 19:16:20,EGV,,5.4,,,69380.0
2025-12-12 19:21:19,EGV,,5.4,,,69679.0
2025-12-12 19:26:21,EGV,,5.4,,,69981.0
2025-12-12 19:31:19,EGV,,5.4,,,70279.0
2025-12-12 19:36:20,EGV,,5.5,,,70580.0
2025-12-12 19:41:19,EGV,,5.5,,,70879.0
2025-12-12 19:46:20,EGV,,5.6,,,71180.0
2025-12-12 19:51:19,EGV,,5.7,,,71479.0
2025-12-12 19:56:20,EGV,,5.8,,,71780.0
2025-12-12 20:01:19,EGV,,6.2,,,72079.0
2025-12-12 20:06:20,EGV,,6.2,,,72380.0
2025-12-12 20:11:19,EGV,,6.4,,,72679.0
2025-12-12 20:16:19,EGV,,6.8,,,72979.0
2025-12-12 20:21:20,EGV,,7.4,,,73280.0
2025-12-12 20:26:21,EGV,,7.3,,,73581.0
2025-12-12 20:31:20,EGV,,7.0,,,73880.0
2025-12-12 20:36:19,EGV,,6.7,,,74179.0
2025-12-12 20:41:20,EGV,,6.3,,,74480.0
2025-12-12 20:46:20,EGV,,6.0,,,74780.0
2025-12-12 20:51:19,EGV,,6.0,,,75079.0
2025-12-12 20:56:20,EGV,,6.2,,,75380.0
2025-12-12 21:01:19,EGV,,6.5,,,75679.0
2025-12-12 21:06:20,EGV,,6.9,,,75980.0
2025-12-12 21:11:20,EGV,,7.4,,,76280.0
2025-12-12 21:16:19,EGV,,7.6,,,76579.0
2025-12-12 21:21:19,EGV,,7.9,,,76879.0
2025-12-12 21:26:19,EGV,,7.9,,,77179.0
2025-12-12 21:31:20,EGV,,7.8,,,77480.0
2025-12-12 21:36:19,EGV,,7.7,,,77779.0
2025-12-12 21:41:19,EGV,,7.4,,,78079.0
2025-12-12 21:46:19,EGV,,7.0,,,78379.0
2025-12-12 21:51:19,EGV,,6.9,,,78679.0
2025-12-12 21:56:19,EGV,,6.8,,,78979.0
2025-12-12 22:01:19,EGV,,6.7,,,79279.0
2025-12-12 22:06:19,EGV,,6.5,,,79579.0
2025-12-12 22:11:19,EGV,,6.4,,,79879.0
2025-12-12 22:16:19,EGV,,6.4,,,80179.0
2025-12-12 22:21:19,EGV,,6.3,,,80479.0
2025-12-12 22:26:19,EGV,,6.2,,,80779.0
2025-12-12 22:31:19,EGV,,6.4,,,81079.0
2025-12-12 22:36:20,EGV,,6.5,,,81380.0
2025-12-12 22:41:19,EGV,,6.4,,,81679.0
2025-12-12 22:46:19,EGV,,6.3,,,81979.0
2025-12-12 22:51:19,EGV,,6.1,,,82279.0
2025-12-12 22:56:20,EGV,,5.9,,,82580.0
2025-12-12 23:01:19,EGV,,5.7,,,82879.0
2025-12-12 23:06:19,EGV,,5.4,,,83179.0
2025-12-12 23:11:19,EGV,,5.2,,,83479.0
2025-12-12 23:16:19,EGV,,5.2,,,83779.0
2025-12-12 23:21:21,EGV,,5.2,,,84081.0
2025-12-12 23:26:21,EGV,,5.2,,,84381.0
2025-12-12 23:31:21,EGV,,5.3,,,84681.0
2025-12-12 23:36:19,EGV,,5.4,,,84979.0
2025-12-12 23:41:19,EGV,,5.3,,,85279.0
2025-12-12 23:46:19,EGV,,5.4,,,85579.0
2025-12-12 23:51:19,EGV,,5.4,,,85879.0
2025-12-12 23:56:19,EGV,,5.3,,,86179.0
2025-12-13 00:01:20,EGV,,5.3,,,80.0
2025-12-13 00:06:19,EGV,,5.4,,,379.0
2025-12-13 00:11:19,EGV,,5.5,,,679.0
2025-12-13 00:16:19,EGV,,5.5,,,979.0
2025-12-13 00:21:19,EGV,,5.6,,,1279.0
2025-12-13 00:26:19,EGV,,5.7,,,1579.0
2025-12-13 00:31:19,EGV,,5.7,,,1879.0
2025-12-13 00:36:19,EGV,,5.6,,,2179.0
2025-12-13 00:41:19,EGV,,5.4,,,2479.0
2025-12-13 00:46:19,EGV,,5.5,,,2779.0
2025-12-13 00:51:20,EGV,,5.5,,,3080.0
2025-12-13 00:56:19,EGV,,5.5,,,3379.0
2025-12-13 01:01:19,EGV,,5.3,,,3679.0
2025-12-13 01:06:20,EGV,,5.4,,,3980.0
2025-12-13 01:11:19,EGV,,5.2,,,4279.0
2025-12-13 01:16:19,EGV,,5.2,,,4579.0
2025-12-13 01:21:19,EGV,,5.2,,,4879.0
2025-12-13 01:26:19,EGV,,5.3,,,5179.0
2025-12-13 01:31:19,EGV,,5.3,,,5479.0
2025-12-13 01:36:20,EGV,,5.4,,,5780.0
2025-12-13 01:41:19,EGV,,5.3,,,6079.0
2025-12-13 01:46:19,EGV,,5.3,,,6379.0
2025-12-13 01:51:19,EGV,,5.3,,,6679.0
2025-12-13 01:56:19,EGV,,5.3,,,6979.0
2025-12-13 02:01:19,EGV,,5.3,,,7279.0
2025-12-13 02:06:19,EGV,,5.3,,,7579.0
2025-12-13 02:11:19,EGV,,5.4,,,7879.0
2025-12-13 02:16:19,EGV,,5.3,,,8179.0
2025-12-13 02:21:19,EGV,,5.3,,,8479.0
2025-12-13 02:26:19,EGV,,5.4,,,8779.0
2025-12-13 02:31:19,EGV,,5.4,,,9079.0
2025-12-13 02:36:19,EGV,,5.4,,,9379.0
2025-12-13 02:41:19,EGV,,5.5,,,9679.0
2025-12-13 02:46:19,EGV,,5.5,,,9979.0
2025-12-13 02:51:19,EGV,,5.4,,,10279.0
2025-12-13 02:56:19,EGV,,5.4,,,10579.0
2025-12-13 03:01:19,EGV,,5.3,,,10879.0
2025-12-13 03:06:19,EGV,,5.3,,,11179.0
2025-12-13 03:11:19,EGV,,5.4,,,11479.0
2025-12-13 03:16:19,EGV,,5.4,,,11779.0
2025-12-13 03:21:18,EGV,,5.5,,,12078.0
